date,absv_850_绝对涡度,clwmr_850_云水混合比,gh_850_位势高度,r_850_相对湿度,q_850_比湿,t_850_温度,u_850_纬向风速,v_850_经向风速,w_850_垂直风速,absv_500_绝对涡度,clwmr_500_云水混合比,gh_500_位势高度,r_500_相对湿度,q_500_比湿,t_500_温度,u_500_纬向风速,v_500_经向风速,w_500_垂直风速,o3mr_臭氧混合比,lftx4_4层最佳抬升指数,cape_对流有效能,cin_对流抑制能,gh_surface_位势高度,lftx_surface_地面抬升指数,surface_pressure_地面气压,pressure_气压,t_surface_温度,u_surface_纬向风速,v_surface_经向风速,vertical_wind_shear_垂直速度切变,OT
2021-07-01 00:00:00,-0.50767595,-0.18273869,0.19471261,-2.5700512,-2.7270868,-0.6927098,-0.67209196,-0.1792383,0.16533768,0.025230214,-0.24007726,0.13405037,0.6489877,0.7210532,0.37136292,-1.3198272,-0.6664788,0.32758546,-0.30325902,2.974835,-1.7788671,0.37069374,0.9758664,3.0258224,0.6132088,-0.75488174,-0.89226544,-2.226952,0.22093222,0.31042862,-0.385918
2021-07-01 06:00:00,-0.52132076,6.8256493,0.050060883,1.4624307,0.2866354,-3.4705243,-0.41101763,0.30124643,0.28429618,0.15093221,-0.23885499,-0.3040952,0.9873622,0.8197131,-0.6061994,-0.9950181,0.00675287,-0.058750033,-0.31927553,1.215118,-1.4823948,0.32374358,0.9159748,1.2041523,0.46710843,-0.7385787,-0.8769535,-2.3918662,0.3164885,-0.56427026,-0.40726835
2021-07-01 12:00:00,0.5922835,-0.1587,-0.019367734,-2.5572202,-2.661589,-0.89260596,0.1402915,0.45778072,0.32906252,0.17183742,-0.29047075,-0.37214926,0.66279894,0.50507045,-0.8717956,-0.56999934,0.045204345,0.1950567,-0.19660416,1.5915071,-1.7524761,-3.8447206,0.6219046,1.5938381,0.36376083,-0.52062714,-0.5415874,-2.189302,-0.18720944,0.44757706,-0.14888382
2021-07-01 18:00:00,-0.8392769,-0.15587507,0.27945146,0.08869056,-0.39782616,-1.6921295,0.22096683,0.17236198,0.36446336,0.09008691,-0.236759,-0.17762275,0.13452007,0.035163634,-0.51661134,-0.5259761,-0.1767448,0.2863335,-0.23891664,0.66618913,-0.8228942,0.31819576,0.64333224,0.63913804,0.53438133,-0.51522017,-0.6290736,-1.9889069,0.26231825,0.5067381,-0.40726835
2021-07-02 00:00:00,-0.6792898,-0.15435714,-0.05626922,-0.18456295,-0.5728835,-1.1905596,0.09461283,0.32148817,0.75619876,0.35043454,-0.24318495,-0.26957515,-0.22067414,-0.18747324,0.19786651,-0.5383639,0.2765423,0.34101596,-0.16713639,0.719882,-0.585788,0.3597481,0.3125531,0.6452417,0.109472536,-0.34194806,-0.35919315,-1.5283712,-0.0021094042,1.3717704,-0.3605514
2021-07-02 06:00:00,-0.6045036,-0.14704359,-0.15629786,-1.0131676,-1.2504416,-0.8656239,0.5145482,0.5307423,0.39625627,0.039514948,-0.28116032,-0.64754015,-0.5708008,-0.5650812,0.09317777,-0.17034246,0.707979,0.37151855,-0.082953356,1.0114325,-0.66272974,0.43524322,0.25865275,0.90987474,0.097268835,-0.30938524,-0.31228086,-1.5653889,0.37119204,1.0701514,-0.29674625
2021-07-02 12:00:00,-0.7695429,-0.16569968,-0.059267275,-1.4729632,-1.535187,-0.34973332,0.4986156,0.47957227,0.47946206,0.07861742,-0.27601,-0.5485148,-0.94258523,-0.9674131,-0.2544834,-0.025491018,0.21975338,0.18149316,0.021219462,0.4875059,-0.20264955,0.44757584,0.27134642,0.40459058,0.12342002,-0.31189904,-0.3269197,-1.6738458,0.8572864,0.6518464,-0.40422904
2021-07-02 18:00:00,-0.7805319,-0.1538877,-0.22092111,-0.08473803,-0.07769291,0.010663597,0.7767652,0.9155683,0.54685086,-0.083316065,-0.27452648,-0.4247509,-0.6436412,-0.6618307,-0.13466865,0.010067723,0.6239857,0.58299005,0.07606983,-0.43011975,1.1085005,0.31287286,-0.43145576,-0.49986675,-0.20973304,0.2046793,0.457019,-0.60713357,1.1775086,0.26906836,-0.40873376
2021-07-03 00:00:00,-1.0436395,-0.16954291,-0.51497585,-0.07257929,0.18692324,0.81819826,1.1132475,1.6315374,0.54907006,-0.021863427,-0.27452648,-0.51385105,-0.45184493,-0.534395,-0.613636,0.41269705,0.94272804,0.18368895,0.19686417,-1.6177927,2.2956016,0.4112527,-2.0784914,-1.6748544,-0.6567479,1.8240734,2.4582975,-0.24541079,0.40097097,0.07999551,0.53247434
2021-07-03 06:00:00,-1.024544,-0.16728225,-0.7834595,0.29130167,0.7363018,1.3037633,1.4971268,1.851103,0.41553697,-0.68778574,-0.27452648,-0.69000375,0.39693302,0.26146227,-0.6415662,0.6098698,2.1094227,0.0859007,0.18915093,-1.8478045,2.1448586,0.36861333,0.65476155,-1.871661,-0.9928208,-0.5468417,-0.7846468,0.038454182,-1.1906142,-1.058856,-0.4268193
