date,absv_850_绝对涡度,clwmr_850_云水混合比,gh_850_位势高度,r_850_相对湿度,q_850_比湿,t_850_温度,u_850_纬向风速,v_850_经向风速,w_850_垂直风速,absv_500_绝对涡度,clwmr_500_云水混合比,gh_500_位势高度,r_500_相对湿度,q_500_比湿,t_500_温度,u_500_纬向风速,v_500_经向风速,w_500_垂直风速,o3mr_臭氧混合比,lftx4_4层最佳抬升指数,cape_对流有效能,cin_对流抑制能,gh_surface_位势高度,lftx_surface_地面抬升指数,surface_pressure_地面气压,pressure_气压,t_surface_温度,u_surface_纬向风速,v_surface_经向风速,vertical_wind_shear_垂直速度切变,OT
2021-07-01 00:00:00,-0.5035852,-0.16946572,0.19471261,-2.5699747,-2.7270868,-0.6834733,-0.6795832,-0.1792383,0.16731109,0.025230214,-0.27452648,0.13405037,0.63972664,0.71855617,0.37136292,-1.3569778,-0.64956665,0.33042568,-0.30325902,3.0017478,-1.7995832,0.37069374,0.9758664,3.0179107,0.6132088,-0.73066527,-0.89226544,-2.2348819,0.22093222,0.31844208,-0.385918
2021-07-01 06:00:00,-0.49100772,6.8219657,0.050060883,1.4553509,0.300924,-3.4911032,-0.40743405,0.2964062,0.28636903,0.15093221,-0.27452648,-0.3040952,0.9937721,0.8208325,-0.60208106,-0.9959525,0.034824267,-0.062341284,-0.31927553,1.2091557,-1.4823948,0.32807815,0.9361805,1.1844584,0.46521208,-0.6948242,-0.8769535,-2.3724008,0.33400965,-0.5541162,-0.40726835
2021-07-01 12:00:00,0.58022434,-0.19003764,-0.040580954,-2.5072033,-2.6744664,-0.89260596,0.1343021,0.43777516,0.32079443,0.2390268,-0.27452648,-0.35505593,0.65087277,0.45934606,-0.8717956,-0.5614821,0.039934464,0.20613866,-0.19123329,1.6077195,-1.7524761,-3.844181,0.550227,1.5919693,0.39068425,-0.53106433,-0.5296693,-2.25107,-0.18720944,0.4506247,-0.14888382
2021-07-01 18:00:00,-0.85921276,-0.15904035,0.2957332,0.096526556,-0.3864363,-1.6921295,0.23986872,0.19407436,0.38120797,0.10118866,-0.27452648,-0.18074933,0.12013481,0.048691675,-0.51661134,-0.5259761,-0.13191862,0.30518728,-0.23891664,0.67589,-0.8228942,0.29387322,0.61631703,0.63257,0.55209905,-0.5528176,-0.59113955,-1.9868692,0.27138674,0.48058215,-0.40726835
2021-07-02 00:00:00,-0.6855916,-0.16982913,-0.083753966,-0.23026545,-0.5313751,-1.1924196,0.10231055,0.33821258,0.7913858,0.34120896,-0.26050797,-0.27705377,-0.22715978,-0.21322834,0.17056759,-0.5383639,0.25390378,0.33858418,-0.18177646,0.69573605,-0.585788,0.35992128,0.35827026,0.6096957,0.13392457,-0.36819932,-0.3341303,-1.549657,-0.0021094042,1.3739209,-0.3310431
2021-07-02 06:00:00,-0.6054311,-0.16569968,-0.13112326,-1.0190965,-1.2441442,-0.92098624,0.503781,0.53472334,0.39420912,0.048382796,-0.27452648,-0.6437031,-0.57826376,-0.56070423,0.1177245,-0.17034246,0.6801867,0.35516295,-0.082953356,1.0089216,-0.66272974,0.47729847,0.27918842,0.8966217,0.09776258,-0.31146526,-0.3208518,-1.5653889,0.37119204,1.0636307,-0.29674625
2021-07-02 12:00:00,-0.78257847,-0.1545611,-0.08161496,-1.4682194,-1.5790021,-0.3261285,0.51973206,0.5125993,0.49498418,0.032809228,-0.27452648,-0.54946667,-0.95382714,-0.9619215,-0.2794784,-0.025491018,0.21975338,0.17300805,0.021219462,0.4875059,-0.20264955,0.43771487,0.29311073,0.40459058,0.12841576,-0.31199366,-0.32785085,-1.6391461,0.8572864,0.6324881,-0.39277738
2021-07-02 18:00:00,-0.7805319,-0.16569968,-0.22924513,-0.088523954,-0.081708334,0.006865668,0.78783303,0.94190305,0.5448548,-0.087620646,-0.27452648,-0.4003216,-0.668674,-0.6626621,-0.18250586,0.010067723,0.6239857,0.5757151,0.06147967,-0.4317808,1.1085005,0.31287286,-0.43072045,-0.49986675,-0.21250956,0.22144637,0.4381859,-0.60713357,1.1775086,0.28062475,-0.40726835
2021-07-03 00:00:00,-1.0436395,-0.16569968,-0.52555054,-0.056871817,0.19096185,0.81642467,1.0927777,1.6377923,0.5464639,0.0047300765,-0.27452648,-0.48824686,-0.47662598,-0.51507634,-0.5765303,0.41269705,0.94272804,0.18379569,0.20226185,-1.6177927,2.2956016,0.4112527,-2.0907598,-1.6748544,-0.6488485,1.8108718,2.4582975,-0.24541079,0.40097097,0.07049883,0.56140107
2021-07-03 06:00:00,-0.9859442,-0.16569968,-0.7690423,0.29130167,0.7363018,1.3580418,1.470246,1.8650385,0.41553697,-0.6858348,-0.27452648,-0.6868097,0.39693302,0.26249132,-0.7052725,0.6512601,2.1094227,0.1025048,0.20461906,-1.8478045,2.1448586,0.36861333,0.65476155,-1.882952,-0.9928208,-0.5192756,-0.7846468,0.03391684,-1.1906142,-1.0730573,-0.40726835
