date,absv_850_绝对涡度,clwmr_850_云水混合比,gh_850_位势高度,r_850_相对湿度,q_850_比湿,t_850_温度,u_850_纬向风速,v_850_经向风速,w_850_垂直风速,absv_500_绝对涡度,clwmr_500_云水混合比,gh_500_位势高度,r_500_相对湿度,q_500_比湿,t_500_温度,u_500_纬向风速,v_500_经向风速,w_500_垂直风速,o3mr_臭氧混合比,lftx4_4层最佳抬升指数,cape_对流有效能,cin_对流抑制能,gh_surface_位势高度,lftx_surface_地面抬升指数,surface_pressure_地面气压,pressure_气压,t_surface_温度,u_surface_纬向风速,v_surface_经向风速,vertical_wind_shear_垂直速度切变,OT
2021-07-01 00:00:00,-0.50767595,-0.15635264,0.175068,-2.5761402,-2.7343056,-0.6927098,-0.7029849,-0.1792383,0.16533768,0.028918426,-0.27452648,0.1114415,0.66381663,0.72876567,0.35941315,-1.3520163,-0.6484182,0.30782261,-0.30325902,3.0017478,-1.7995832,0.37069374,0.95867085,3.0258224,0.6251321,-0.7196121,-0.89226544,-2.2375534,0.22093222,0.31042862,-0.385918
2021-07-01 06:00:00,-0.4911896,6.8405585,0.050060883,1.4720507,0.29250157,-3.4911032,-0.39035293,0.2964062,0.28429618,0.1621604,-0.27452648,-0.290894,0.9984526,0.8197131,-0.5815577,-0.9950181,0.00675287,-0.0353888,-0.31927553,1.2091557,-1.4823948,0.32507712,0.9504308,1.2041523,0.44271564,-0.70356494,-0.8769535,-2.381812,0.33400965,-0.56427026,-0.42354694
2021-07-01 12:00:00,0.59630364,-0.1536407,-0.019367734,-2.514397,-2.6492376,-0.89260596,0.14343163,0.43777516,0.31914118,0.179438,-0.2880087,-0.3692963,0.654361,0.46124873,-0.861557,-0.56999934,0.045204345,0.18527141,-0.19123329,1.6077195,-1.7587583,-3.841135,0.5786976,1.5987475,0.3754732,-0.49823445,-0.5415874,-2.20418,-0.18720944,0.47555158,-0.14888382
2021-07-01 18:00:00,-0.8264947,-0.18731195,0.2580513,0.09836911,-0.37678093,-1.6988466,0.23498449,0.20490618,0.38214043,0.10611281,-0.2570733,-0.19190542,0.12932591,0.042765863,-0.5187688,-0.5171239,-0.189201,0.30517796,-0.23891664,0.67589,-0.8228942,0.3477774,0.6173304,0.63913804,0.5226838,-0.53537893,-0.60139775,-1.9851545,0.27138674,0.4842248,-0.40726835
2021-07-02 00:00:00,-0.68433434,-0.15691814,-0.05626922,-0.19294517,-0.5443657,-1.194678,0.120039985,0.3363291,0.7701993,0.35159704,-0.28387436,-0.28912404,-0.21531647,-0.1961685,0.18349135,-0.53835636,0.28500476,0.34524196,-0.17387363,0.69573605,-0.585788,0.3403603,0.31699842,0.6452417,0.14027499,-0.35301453,-0.35359347,-1.5243151,-0.0021094042,1.3769978,-0.32945463
2021-07-02 06:00:00,-0.62118864,-0.16569968,-0.1426912,-1.0024261,-1.2441442,-0.89475423,0.5235225,0.5530748,0.3890979,0.05603064,-0.27172548,-0.61337805,-0.5780418,-0.56070423,0.11744793,-0.1853958,0.6798815,0.37151855,-0.082953356,1.0114325,-0.65436363,0.41038886,0.26877102,0.90987474,0.09755901,-0.30416575,-0.30331048,-1.5848823,0.37119204,1.0409579,-0.29652703
2021-07-02 12:00:00,-0.763887,-0.16569968,-0.059267275,-1.455616,-1.5790021,-0.37057155,0.53907514,0.48107472,0.509415,0.08443844,-0.3079761,-0.51143754,-0.9565655,-0.9619215,-0.24838457,-0.032067135,0.21146707,0.19959405,0.05768784,0.4915882,-0.20264955,0.44384995,0.278166,0.40459058,0.1288629,-0.31470627,-0.32556745,-1.6391098,0.8572864,0.63826716,-0.35414344
2021-07-02 18:00:00,-0.7805319,-0.16569968,-0.22092111,-0.088523954,-0.081708334,0.0035347685,0.80074966,0.90330327,0.54272574,-0.09214371,-0.27452648,-0.4248819,-0.65271884,-0.6618307,-0.117030255,-0.0048397593,0.6569794,0.58299005,0.01933011,-0.43545595,1.1085005,0.3261666,-0.44090393,-0.49986675,-0.20218436,0.2223107,0.4460249,-0.6170035,1.1775086,0.27754104,-0.4086979
2021-07-03 00:00:00,-1.0436395,-0.15895538,-0.49131492,-0.045619942,0.19096185,0.82915443,1.0945412,1.6291599,0.54800254,-0.02865412,-0.27452648,-0.47988924,-0.47662598,-0.5527332,-0.6053871,0.4146305,0.94272804,0.18368895,0.22216098,-1.6240491,2.3009841,0.41388535,-2.1002886,-1.6748544,-0.66012305,1.8339306,2.4667985,-0.24541079,0.40097097,0.07049883,0.57912266
2021-07-03 06:00:00,-0.99703234,-0.17114182,-0.7834595,0.29130167,0.7363018,1.3377274,1.4771202,1.8429734,0.41011178,-0.6959522,-0.28901798,-0.69810635,0.38877696,0.26070872,-0.6809928,0.6253559,2.1094227,0.1093746,0.18936068,-1.8453363,2.141439,0.35929412,0.64541584,-1.871661,-0.9940126,-0.564162,-0.82037663,0.038454182,-1.1906142,-1.0730573,-0.42302674
