date,absv_850_绝对涡度,clwmr_850_云水混合比,gh_850_位势高度,r_850_相对湿度,q_850_比湿,t_850_温度,u_850_纬向风速,v_850_经向风速,w_850_垂直风速,absv_500_绝对涡度,clwmr_500_云水混合比,gh_500_位势高度,r_500_相对湿度,q_500_比湿,t_500_温度,u_500_纬向风速,v_500_经向风速,w_500_垂直风速,o3mr_臭氧混合比,lftx4_4层最佳抬升指数,cape_对流有效能,cin_对流抑制能,gh_surface_位势高度,lftx_surface_地面抬升指数,surface_pressure_地面气压,pressure_气压,t_surface_温度,u_surface_纬向风速,v_surface_经向风速,vertical_wind_shear_垂直速度切变,OT
2021-07-01 00:00:00,-0.50767595,-0.16569968,0.25317508,-2.5700512,-2.7270868,-0.6829862,-0.66763335,-0.1792383,0.20021261,0.0071354015,-0.25094882,0.13405037,0.6489877,0.7210532,0.37136292,-1.3391603,-0.6484182,0.32758546,-0.3092085,3.0021613,-1.7995832,0.37069374,0.9758664,3.0258224,0.61333597,-0.7196121,-0.89733976,-2.3093543,0.22093222,0.31892094,-0.385918
2021-07-01 06:00:00,-0.4911896,6.824435,0.063878424,1.4624307,0.2866354,-3.497764,-0.3860955,0.2964062,0.29569182,0.16595285,-0.26234183,-0.3048066,0.9873622,0.8197131,-0.60541415,-0.9950181,0.05137482,-0.058750033,-0.29434246,1.1243197,-1.4780929,0.32374358,0.9361805,1.2041523,0.4993843,-0.70585203,-0.9215377,-2.3612733,0.33400965,-0.5828264,-0.39797297
2021-07-01 12:00:00,0.5922835,-0.16884942,-0.03930194,-2.506747,-2.6744664,-0.8800336,0.1383412,0.44191197,0.3378929,0.20852323,-0.24222197,-0.325764,0.66279894,0.46124873,-0.8717956,-0.56999934,0.034775596,0.1950567,-0.24214704,1.5867219,-1.7260075,-3.8447206,0.57591754,1.5987475,0.36289793,-0.49823445,-0.5345131,-2.2378368,-0.18720944,0.43096164,-0.14888382
2021-07-01 18:00:00,-0.8392769,-0.16569968,0.25832558,0.0887282,-0.3782969,-1.7028667,0.2410729,0.20159388,0.35014957,0.0918904,-0.26074463,-0.17765939,0.13452007,0.04713593,-0.47691172,-0.5259761,-0.1921273,0.2863335,-0.23288208,0.65908563,-0.8428983,0.31819576,0.63485247,0.62579924,0.5210254,-0.53537893,-0.57394683,-1.9847609,0.27138674,0.470375,-0.40726835
2021-07-02 00:00:00,-0.7008024,-0.19889316,-0.06898069,-0.20880216,-0.5313751,-1.2034525,0.11263095,0.31517676,0.80478805,0.32622078,-0.25303867,-0.31670675,-0.22111855,-0.21040657,0.17412402,-0.5383639,0.26380548,0.36262146,-0.19247904,0.67864114,-0.610987,0.3597481,0.34883934,0.6452417,0.13233009,-0.35301453,-0.3946003,-1.5102756,0.026046757,1.4378916,-0.3310431
2021-07-02 06:00:00,-0.58536726,-0.20193405,-0.1426912,-1.0190965,-1.2427831,-0.89257544,0.5243591,0.5542407,0.41914824,0.053689986,-0.28834137,-0.6686478,-0.5802101,-0.5525582,0.1049544,-0.17034246,0.71428037,0.3796897,-0.082953356,0.98917425,-0.6705219,0.43524322,0.27222005,0.8856334,0.09755901,-0.30938524,-0.31228086,-1.5653889,0.37119204,1.0636307,-0.29674625
2021-07-02 12:00:00,-0.772611,-0.16624312,-0.059267275,-1.4558961,-1.5699713,-0.37243044,0.5285253,0.4816282,0.50670964,0.07861742,-0.27105516,-0.5359041,-0.9565655,-0.97059995,-0.23444635,-0.025491018,0.21690767,0.18483932,0.021219462,0.50219536,-0.20264955,0.44757584,0.27134642,0.40459058,0.1288629,-0.31189904,-0.3269197,-1.6391461,0.8572864,0.6324881,-0.39277738
2021-07-02 18:00:00,-0.72189367,-0.11937913,-0.24678883,-0.088523954,-0.081708334,0.013905031,0.764702,0.9155683,0.5129197,-0.083316065,-0.25094023,-0.41861513,-0.65271884,-0.62274116,-0.16139993,0.010067723,0.6239857,0.59896135,0.06147967,-0.44899938,1.0949886,0.31287286,-0.43145576,-0.49986675,-0.20973304,0.2046793,0.5415841,-0.60713357,1.190021,0.28062475,-0.40726835
2021-07-03 00:00:00,-1.0329734,-0.14175296,-0.51497585,-0.056871817,0.19096185,0.8155382,1.1309651,1.6315374,0.5309014,0.0011106333,-0.2660235,-0.50144845,-0.46217868,-0.534395,-0.5788082,0.41269705,0.94272804,0.17013991,0.20226185,-1.6177927,2.2837834,0.4112527,-2.0907598,-1.6748544,-0.6567479,1.868572,2.4410353,-0.24541079,0.40097097,0.07049883,0.56140107
2021-07-03 06:00:00,-0.9346325,-0.20538102,-0.7834595,0.2671053,0.73282534,1.299354,1.4725517,1.851103,0.45995247,-0.6789627,-0.2809188,-0.73114145,0.39693302,0.26146227,-0.6809928,0.6253559,2.084076,0.1093746,0.2086368,-1.8478045,2.164731,0.36861333,0.65476155,-1.871661,-1.0139908,-0.546621,-0.7789628,0.038454182,-1.1906142,-1.0768564,-0.37675512
2021-07-03 12:00:00,-0.8085254,-0.12197137,-1.3506571,0.15416041,0.57372415,1.2959741,0.94899124,2.4718528,-2.0241024,1.137895,-0.22170769,-1.1031475,1.3360955,1.366454,0.19375725,0.9552105,1.816972,1.0032811,-1.396027,-1.3964707,1.6524829,0.4358055,0.6584923,-1.3859863,-1.5468062,-0.5320367,-1.0938189,-0.045230202,-0.1615795,-1.6898249,-0.19743006
2021-07-03 18:00:00,-1.0095208,0.1744207,-1.8286057,-0.047875192,0.32774866,1.3061296,1.7760917,2.9947696,0.23695539,1.138603,1.4998323,-1.3793619,1.6848284,2.068584,1.2748648,1.778068,2.4709673,-0.902911,-1.3774271,-0.7617612,1.2366006,0.31862685,0.8608008,-0.83371264,-2.0579581,-0.6908125,-1.208915,0.7566498,0.8645068,-2.4158292,1.7907689
2021-07-04 00:00:00,0.6950659,-0.11186522,-2.3895311,-1.2629405,-0.7711569,2.3909147,4.572745,3.6402295,0.71257424,2.926436,-0.2452688,-1.6311184,1.4638491,1.8030243,1.1654669,2.6101642,2.183353,0.12780626,-1.1104465,-0.8394979,1.4021744,0.27177036,0.64290446,-0.9441737,-2.6426291,-0.5681086,-0.77074885,0.8328526,1.3398454,0.31733653,8.049283
2021-07-04 06:00:00,1.7668474,-0.12325553,-2.0703611,1.126214,1.2689588,0.32837033,2.4642837,1.4168305,-0.74638855,0.305032,3.426567,-1.8102854,1.7469788,1.6484569,-0.2628417,2.2664382,1.9249278,-3.6989048,1.0704024,-0.61370635,0.056351293,0.23883964,0.95667136,-0.62344533,-2.1141074,-0.72246283,-0.9964604,1.3039134,1.9219923,-3.4144375,-0.45487574
2021-07-04 12:00:00,4.205252,-0.15526602,-1.87245,1.5194046,1.2577237,-0.8211863,1.7921289,0.9678471,-0.6394383,-0.46953633,5.4307165,-1.7928542,1.6192251,1.5752841,-0.10680344,2.5222745,1.2415276,-7.7811947,-1.0457814,0.34140798,-0.7145477,0.37661642,0.14781195,0.26232728,-1.680328,-0.2243066,-0.6968773,1.2044455,1.8660773,-0.52107793,0.66585565
2021-07-04 18:00:00,1.2570661,-0.1782456,-1.1639318,0.5060773,0.25314957,-0.79981786,2.8564181,1.6009488,0.33497292,-1.7707236,5.123511,-1.3829013,1.7055452,1.3623431,-1.042282,1.9525385,0.8528211,-1.5149686,-0.80151224,-0.48654157,-0.29058298,0.27984843,0.5503621,-0.4799032,-1.0762855,-0.47280312,-0.529678,1.7053714,1.0587478,-1.573725,0.65379184
2021-07-05 00:00:00,-0.59575856,-0.17556193,-0.81627154,0.00010212353,-0.11519417,-0.3813306,2.1296663,1.608173,1.628742,-1.8414168,-0.2452688,-0.9272021,1.5743386,1.4815573,-0.19182855,0.9244948,0.49185467,-0.029555477,-0.81866854,0.15060453,-0.43190452,0.29255176,0.6381419,0.056798674,-0.7526219,-0.51702124,-0.5509224,1.7180328,0.8621338,-2.4724212,1.6812705
2021-07-05 06:00:00,0.23812875,0.15203373,-0.57262707,0.6458055,0.13355762,-1.672152,2.6578426,2.2871776,1.3405913,-1.1466602,3.507836,-1.035941,1.7055452,1.4774463,-0.6445372,1.145457,0.9221349,-2.153145,-1.4283321,0.6224531,-0.8841335,0.090804964,0.25570944,0.43079385,-0.3495493,-0.30503124,-0.33436403,1.8608761,0.758229,0.49694332,-0.38468102
2021-07-05 12:00:00,0.17976992,0.04612259,-0.4437411,-0.071205355,-0.28726465,-0.81231356,2.2072759,2.906955,3.4189684,-1.1910812,3.1049008,-0.79174405,1.6330364,1.4445598,-0.52035093,0.6203328,1.2049879,-2.2493825,-1.6277957,0.9958977,-1.2531399,0.16031049,0.33677793,0.745163,-0.2221487,-0.33119273,-0.43405798,1.6641817,0.46996224,1.8326708,-0.3997119
2021-07-05 18:00:00,1.7294943,1.6347896,-0.20940019,0.9145046,0.62113374,-0.79265785,1.6377366,1.6578377,-0.42796263,-0.10883551,0.0840624,-0.39779037,1.4811131,1.3812529,-0.231342,0.40783983,0.33127293,0.22460175,-0.68935,0.8390186,-1.155785,0.4107322,-4.0393486,0.6872334,0.020728542,4.626954,-0.7262152,1.8597507,0.11434067,-2.2728698,1.4919125
2021-07-06 00:00:00,1.3173702,0.78750056,-0.17740747,1.6969799,1.2884431,-1.0924716,0.47093615,0.17537656,-3.2021382,-0.24898446,-0.28177485,-0.18871702,0.44872504,0.44727176,0.01785878,0.6098098,0.36791557,-0.33106405,-1.0459731,0.42207086,-0.7216615,0.27934867,0.6262163,0.29102588,-0.08876521,-0.54341006,-0.68681455,1.2019105,-0.18184516,-1.8280565,-0.40726835
2021-07-06 06:00:00,0.7475075,-0.16569968,-0.023608616,0.7777439,0.6065253,-0.6902393,0.6147615,0.09997199,-2.505297,-0.45129913,-0.2585633,-0.16293709,0.22084014,0.22282034,0.016151555,0.53079927,0.46078703,-0.5703996,-1.3232449,0.38008463,-0.32328793,0.19874924,-0.00031099241,0.2194254,0.03746377,-0.16393082,-0.11268551,0.7772996,0.6138926,0.72344655,-0.40726835
2021-07-06 12:00:00,2.9130764,0.46976715,0.065582424,1.9095627,1.2192148,-1.8919951,-0.58720154,-0.27571005,-2.9020936,-0.07701689,-0.27452648,-0.11327185,0.058558393,0.0904515,0.2825872,0.22681202,-0.031146115,0.1296775,-0.9732553,1.2415353,-1.3105646,-0.12617226,-0.27912113,1.3254359,0.24740225,0.071295194,0.25981537,0.60897183,0.70338696,0.5015678,-0.40726835
2021-07-06 18:00:00,1.0060302,-0.16569968,0.13415542,0.4875448,0.32012123,-0.59276175,-0.13690935,-0.51751757,0.06443648,0.7097391,-0.27452648,0.028857863,-1.2293369,-1.1880172,0.52967936,-0.004521079,-0.17010851,0.21267262,-1.619297,1.1071061,-1.1168612,-1.5549599,-0.61985743,1.2151117,0.22778714,0.35953704,0.74187404,0.34264973,0.771906,1.0369865,-0.38127482
2021-07-07 00:00:00,-0.14878249,-0.16569968,0.03264675,-0.57596666,-0.7562081,-0.6926793,0.21646148,-0.2046288,0.68794405,0.053458873,-0.27452648,-0.04041762,-1.4744859,-1.431601,0.7170535,-0.24904914,-0.20670624,0.16534206,-1.1586037,2.1354194,-1.8085891,0.3971208,-0.9589183,2.0718184,0.16303279,0.66875196,1.1801099,0.28235015,-0.011022242,0.8346064,-0.22819805
2021-07-07 06:00:00,-0.096535414,-0.16569968,-0.04478983,1.2092136,0.7889225,-1.2923372,0.4255738,0.022426259,-0.3401019,0.6558273,-0.27452648,-0.18863606,-1.3875357,-1.330252,0.39818132,-0.04214864,0.26771185,0.46193284,-1.3542603,1.856272,-1.785451,-1.0852627,0.2714663,1.9071031,0.091394216,-0.29629844,-0.3098925,1.0069699,-0.57342297,-0.32505026,2.1115265
2021-07-07 12:00:00,0.24530779,0.04612259,0.029232299,1.0699444,0.59279144,-1.4895104,-0.04151164,-0.3096693,-1.8097419,-0.23454332,-0.27452648,-0.30893704,-0.15536174,-0.13975504,-0.12996064,0.013956766,0.067798495,-0.052687474,-1.001291,1.2184219,-1.4337174,-1.6576952,-0.011988385,1.2927682,0.18687153,-0.10755655,-0.061558224,0.56120354,-0.22497906,0.90882766,1.9758837
2021-07-07 18:00:00,0.93988556,-0.16569968,-0.08757784,0.050745733,-0.10021511,-0.5806533,-0.3061102,-0.4935116,0.8056764,0.23689161,-0.27452648,-0.16180356,-0.37648705,-0.41024777,-0.10415714,-0.08363371,-0.07581193,0.19214463,-0.5404413,0.74988514,-1.0301658,-0.17036662,0.2511776,0.67605424,0.023085881,-0.28724372,-0.36814585,0.9089694,0.47357583,-1.17273,-0.40726835
2021-07-08 00:00:00,0.8836107,-0.16569968,-0.051715158,-1.677461,-1.7605796,-0.3928656,-0.12529722,-0.32643008,0.28955412,1.0545652,-0.27452648,-0.23961297,-1.4854211,-1.4601544,0.28256008,-0.4557464,-0.10354933,0.5280538,-1.1787492,0.6048247,-0.49779063,0.30749977,0.23535629,0.5474938,0.09050814,-0.27679956,-0.33910668,0.7460914,0.92794186,-1.1616372,-0.29442954
2021-07-08 06:00:00,0.8729976,-0.16569968,0.1260739,-2.1649039,-2.1954734,0.20679231,-0.3032722,-0.4211735,0.30181453,1.6253318,-0.24123959,-0.30050027,-1.3423634,-1.354917,-0.78301984,-0.2539025,0.32087204,0.08908438,-1.1511642,0.22962745,-0.5051592,0.2648379,-1.6048447,0.31298032,0.26983947,1.269743,1.8520722,-0.11517575,0.9043214,0.92975414,-0.40726835
2021-07-08 12:00:00,1.1458645,-0.16569968,0.5954585,-2.3105037,-2.3624086,0.006896168,-0.9695373,-0.5470509,0.51245815,2.2313209,-0.24377887,-0.028125366,-1.4850937,-1.4724869,-0.96059847,-0.62291896,-0.62798303,0.46394095,1.0757066,1.1124871,-1.2234043,-5.651973,-3.7340271,1.2211329,0.78344816,4.1608896,3.9708138,-0.63644826,-0.1845306,0.4810125,-0.41958264
2021-07-08 18:00:00,0.9171096,-0.17237957,0.92443156,-2.2535298,-2.2612638,0.50685,-0.82914716,-0.14530395,0.27230823,0.68858486,-0.29717863,0.62864584,-0.65271884,-0.72017425,-0.9543115,-0.5664175,-0.6310701,0.6124123,0.8427612,0.047377463,-0.6559121,-0.17985931,-2.863687,0.16796125,1.0047144,2.8861587,3.2617276,-0.3854982,-0.067008466,0.48631638,-0.40726835
2021-07-09 00:00:00,0.7992887,-0.16569968,1.0975261,-2.0066433,-1.9951829,0.40665793,-0.66489625,-0.6472877,0.09620753,0.2190604,-0.295019,0.7437812,-0.9185847,-0.97582406,-0.6941899,-0.6569434,-0.55327183,0.56620157,0.7172001,-0.39846087,-0.29974243,0.45475453,-1.2018769,-0.23060103,1.170727,0.8912273,1.5647653,-0.031805307,-0.6827471,0.73806876,-0.3874625
2021-07-09 06:00:00,0.107865684,-0.16569968,1.1038983,-0.15815856,-0.35437852,-0.69098556,-0.70986843,-0.10026713,0.517458,0.5691693,-0.28522065,0.7107196,-1.1879033,-1.2111529,-0.42783558,-0.49005523,-0.67796844,0.3345178,0.36259568,-0.19753462,-0.14633441,0.025870007,0.44375163,-0.20260487,1.0991057,-0.39662376,-0.45643586,-0.5387417,-2.2859087,-0.16130212,-0.40726835
2021-07-09 12:00:00,0.090491384,-0.16569968,1.0638356,0.93178505,0.61192584,-0.97815806,-0.38767114,0.326866,-0.52058023,-0.1884683,-0.27452648,0.8173634,-1.0808665,-1.0550275,-0.14421928,-0.6543371,-0.7597743,0.31577343,0.54227406,0.07327348,-0.25446746,0.25986075,0.32056618,-0.059591215,1.0673956,-0.30872414,-0.2875425,-0.8772278,-1.7436681,0.07244262,-0.40654153
