date,absv_850_绝对涡度,clwmr_850_云水混合比,gh_850_位势高度,r_850_相对湿度,q_850_比湿,t_850_温度,u_850_纬向风速,v_850_经向风速,w_850_垂直风速,absv_500_绝对涡度,clwmr_500_云水混合比,gh_500_位势高度,r_500_相对湿度,q_500_比湿,t_500_温度,u_500_纬向风速,v_500_经向风速,w_500_垂直风速,o3mr_臭氧混合比,lftx4_4层最佳抬升指数,cape_对流有效能,cin_对流抑制能,gh_surface_位势高度,lftx_surface_地面抬升指数,surface_pressure_地面气压,pressure_气压,t_surface_温度,u_surface_纬向风速,v_surface_经向风速,vertical_wind_shear_垂直速度切变,OT
2021-07-01 00:00:00,-0.50767595,-0.14412646,0.19471261,-2.5700512,-2.7270868,-0.6927098,-0.7029849,-0.1792383,0.1506821,0.025230214,-0.28970206,0.1278488,0.6489877,0.7210532,0.3874883,-1.3391603,-0.64329773,0.32758546,-0.29809144,3.0017478,-1.7995832,0.3670478,0.9758664,3.0258224,0.6510644,-0.7196121,-0.89226544,-2.2422438,0.22093222,0.31042862,-0.38908482
2021-07-01 06:00:00,-0.4911896,6.824435,0.050060883,1.4624307,0.2866354,-3.4911032,-0.39035293,0.27076352,0.30398065,0.14417921,-0.27148446,-0.30073285,0.9873622,0.824505,-0.5919055,-0.9950181,0.054704875,-0.058750033,-0.31098625,1.2091557,-1.4823948,0.32374358,0.9533778,1.2041523,0.46710843,-0.70585203,-0.8769535,-2.3665175,0.31229323,-0.56427026,-0.40726835
2021-07-01 12:00:00,0.5922835,-0.16569968,-0.019108796,-2.506747,-2.6690972,-0.89260596,0.14343163,0.43777516,0.3367189,0.2264139,-0.26121008,-0.3498662,0.65770376,0.47592202,-0.85502493,-0.56999934,0.021229595,0.1950567,-0.20092314,1.6077195,-1.7524761,-3.8447206,0.57591754,1.5987475,0.3749722,-0.49823445,-0.5415874,-2.2216325,-0.17493019,0.44757706,-0.14354488
2021-07-01 18:00:00,-0.8392769,-0.19050933,0.2872915,0.09517614,-0.3782969,-1.6921295,0.23498449,0.20490618,0.34436235,0.07048631,-0.26461932,-0.18572696,0.1185073,0.07978518,-0.50156236,-0.5259761,-0.16876937,0.26660022,-0.25519004,0.67589,-0.8228942,0.34543848,0.63485247,0.63913804,0.5300148,-0.53537893,-0.60139775,-1.9869554,0.27138674,0.5020836,-0.3945343
2021-07-02 00:00:00,-0.6792898,-0.16569968,-0.038281385,-0.2246517,-0.5313751,-1.1924196,0.08181486,0.3363291,0.81594485,0.35657766,-0.2615958,-0.30007794,-0.22111855,-0.19665584,0.18135366,-0.5359075,0.26916656,0.34288707,-0.1358085,0.69573605,-0.585788,0.36316884,0.34883934,0.64185745,0.13269392,-0.35301453,-0.3285455,-1.5234472,-0.0021094042,1.3717704,-0.32471278
2021-07-02 06:00:00,-0.6045036,-0.16569968,-0.14044909,-0.99348694,-1.2427429,-0.89257544,0.5129181,0.5591022,0.42434916,0.014125529,-0.28356302,-0.6488209,-0.5802101,-0.5561388,0.1049544,-0.16351162,0.68167454,0.42918575,-0.072071366,1.0114325,-0.66272974,0.40729147,0.27222005,0.90987474,0.07256684,-0.30938524,-0.31228086,-1.5521537,0.36639863,1.0636307,-0.3006373
2021-07-02 12:00:00,-0.7695429,-0.16569968,-0.08132879,-1.4577256,-1.5790021,-0.35169077,0.531075,0.4871446,0.5076307,0.10269909,-0.2765733,-0.5359041,-0.9565655,-0.9619215,-0.2502299,-0.024099922,0.22827764,0.18686181,0.051858872,0.4875059,-0.20264955,0.43024912,0.27134642,0.40459058,0.15541849,-0.34254134,-0.3269197,-1.6391461,0.86515975,0.6324881,-0.39706656
2021-07-02 18:00:00,-0.7805319,-0.16569968,-0.20520167,-0.118238814,-0.081708334,0.006865668,0.7784436,0.92208475,0.541225,-0.12183547,-0.27204975,-0.41861513,-0.65271884,-0.63531995,-0.16139993,0.057214577,0.66882414,0.5606323,0.02017785,-0.4317808,1.1085005,0.31838867,-0.43145576,-0.48147932,-0.216197,0.17311916,0.457019,-0.60713357,1.1449807,0.29747766,-0.40726835
2021-07-03 00:00:00,-1.0436395,-0.16569968,-0.520715,-0.06854861,0.19096185,0.82365215,1.0821124,1.607708,0.5464639,-0.022843353,-0.23663366,-0.48824686,-0.47662598,-0.5658727,-0.6053871,0.41425234,0.94618845,0.18368895,0.20344356,-1.6222516,2.2956016,0.4112527,-2.0622194,-1.69501,-0.64503443,1.8016261,2.4582975,-0.24541079,0.411509,0.07049883,0.5730641
2021-07-03 06:00:00,-1.0222602,-0.16569968,-0.7981677,0.27682778,0.730666,1.3252572,1.4971268,1.8680593,0.41553697,-0.70918393,-0.23786592,-0.70046175,0.39693302,0.2724612,-0.6809928,0.6197653,2.106831,0.090092264,0.2086368,-1.8478045,2.1211345,0.36861333,0.6355036,-1.8689563,-0.9928208,-0.5385671,-0.7846468,0.038454182,-1.1617289,-1.0730573,-0.40726835
