date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,41.13000106811523,12.480999946594238,36.5359992980957,9.354999542236328,4.423999786376953,1.3109999895095823,38.6619987487793
2016-07-01 00:15:00,39.62200164794922,11.309000015258787,35.54399871826172,8.550999641418457,3.2090001106262207,1.2580000162124634,38.22299957275391
2016-07-01 00:30:00,38.86800003051758,10.55500030517578,34.365001678466804,7.585999965667725,4.434999942779541,1.2580000162124634,37.34400177001953
2016-07-01 00:45:00,35.518001556396484,9.21399974822998,32.569000244140625,8.711999893188478,4.434999942779541,1.2150000333786009,37.124000549316406
2016-07-01 01:00:00,37.52799987792969,10.13599967956543,33.93600082397461,7.532000064849853,4.434999942779541,1.2150000333786009,37.124000549316406
2016-07-01 01:15:00,37.61199951171875,10.303000450134276,33.21200180053711,7.532000064849853,3.913000106811523,1.3009999990463257,36.90399932861328
2016-07-01 01:30:00,36.27199935913086,9.465999603271484,32.91699981689453,7.210999965667725,3.913000106811523,0.0,36.90399932861328
2016-07-01 01:45:00,32.75299835205078,7.874000072479247,30.7189998626709,6.2729997634887695,2.0999999046325684,0.0,36.46500015258789
2016-07-01 02:00:00,37.946998596191406,11.309000015258787,35.33000183105469,9.006999969482422,2.0999999046325684,0.0,36.46500015258789
2016-07-01 02:15:00,38.44900131225586,11.309000015258787,35.303001403808594,9.11400032043457,3.380000114440918,0.0,36.46500015258789
2016-07-01 02:30:00,37.86299896240234,11.392000198364258,35.25,9.086999893188477,3.380000114440918,0.0,35.80599975585937
2016-07-01 02:45:00,38.70100021362305,11.644000053405762,35.49100112915039,9.220999717712402,3.380000114440918,1.246999979019165,34.92699813842773
2016-07-01 03:00:00,38.95199966430664,11.895000457763672,35.54399871826172,9.435999870300291,3.380000114440918,1.2150000333786009,33.60850143432617
2016-07-01 03:15:00,36.60699844360352,11.140999794006348,33.292999267578125,8.711999893188478,3.380000114440918,1.2150000333786009,32.94900131225586
2016-07-01 03:30:00,38.198001861572266,11.47599983215332,35.03499984741211,9.302000045776367,3.380000114440918,0.0,32.5099983215332
