date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,5.827,2.009,2.0109854,0.462,4.203,1.3349991,30.531
2016-07-01 01:00:00,5.693,1.8678316,1.7712946,0.426,4.142,1.7581365,27.787
2016-07-01 02:00:00,5.157,1.8169429,1.0374033,0.355,3.777,1.2116671,27.787
2016-07-01 03:00:00,5.09,2.2387755,1.2764922,0.41345254,3.807,1.1893407,25.044
2016-07-01 04:00:00,5.358,1.8620695,1.1908128,0.44746608,3.868,1.124503,21.948
2016-07-01 05:00:00,5.626,1.9372503,1.528,0.4911197,4.051,1.371,21.174
2016-07-01 06:00:00,7.0849147,2.947,2.0814226,0.6945091,5.026,1.858,22.792
2016-07-01 07:00:00,7.8261127,3.1167955,2.31,0.90235734,5.087,2.224,23.144
2016-07-01 08:00:00,7.5352254,3.2690163,2.443053,1.3165271,2.955,1.432,21.667
2016-07-01 09:00:00,4.7689533,3.488105,1.919,0.84546924,2.68,1.371,17.446
2016-07-01 10:00:00,7.162423,2.3188803,1.99,0.86943454,2.955,1.492,19.979
2016-07-01 11:00:00,5.76,2.3895483,2.4353392,0.6798395,3.442,1.492,20.119
2016-07-01 12:00:00,4.689,2.545,1.3427068,0.95290816,2.8063574,1.7012068,19.205
2016-07-01 13:00:00,4.6605315,2.679,1.5339409,1.244,3.107,1.5661062,18.572
2016-07-01 14:00:00,5.09,2.947,2.1618042,1.35,2.559,1.2825447,19.556
2016-07-01 15:00:00,5.09,3.148,2.2312877,1.35,2.589,1.6056262,17.305
2016-07-01 16:00:00,2.0635526,2.411,2.7006981,0.782,2.619,1.2216498,19.486
2016-07-01 17:00:00,4.756,2.344,1.5769333,0.69358516,2.984968,1.492,19.134
2016-07-01 18:00:00,5.626,3.6682568,1.8070797,1.143367,3.090009,1.492,23.6088
2016-07-01 19:00:00,4.8068767,1.6128594,1.7074834,1.3633202,2.9995625,1.553,18.712
2016-07-01 20:00:00,5.275517,3.0577717,2.7578802,1.1300963,3.0368733,1.523,17.868
2016-07-01 21:00:00,4.558844,3.67807,2.4681678,1.6651845,2.7139363,1.523,18.009
2016-07-01 22:00:00,6.584641,2.9653432,2.180482,1.4300646,2.5726295,1.523,18.009
2016-07-01 23:00:00,6.0994463,2.8714232,2.132,1.044973,2.7104707,1.0809902,19.768
2016-07-02 00:00:00,5.224,1.9825456,2.701,0.8931747,2.437,1.523,21.104
2016-07-02 01:00:00,5.157,2.7583067,2.878,1.5092554,2.345,1.432,18.947865
2016-07-02 02:00:00,4.9683123,4.103211,2.878,1.492,2.284,1.432,20.049
2016-07-02 03:00:00,5.157,3.081,2.914,1.492,2.193,1.401,20.752
2016-07-02 04:00:00,4.555,3.081,2.452,1.492,1.7614968,1.401,21.385
2016-07-02 05:00:00,5.425,3.282,3.092,1.706,2.437,1.462,24.347084
2016-07-02 06:00:00,5.492,3.282,2.523,1.492,2.962081,1.462,16.900127
2016-07-02 07:00:00,5.626,2.7245946,2.487,1.492,3.076,1.523,22.572153
2016-07-02 08:00:00,5.559,3.282,2.594,1.67,2.924,1.523,19.622137
2016-07-02 09:00:00,5.0606494,3.215,2.559,1.564,2.68,1.462,12.785468
2016-07-02 10:00:00,9.913,4.957,6.645,3.305,3.046,1.553,20.963
2016-07-02 11:00:00,11.788,5.425,8.173,2.7805204,3.686,1.675,23.492886
