date,absv_850_绝对涡度,clwmr_850_云水混合比,gh_850_位势高度,r_850_相对湿度,q_850_比湿,t_850_温度,u_850_纬向风速,v_850_经向风速,w_850_垂直风速,absv_500_绝对涡度,clwmr_500_云水混合比,gh_500_位势高度,r_500_相对湿度,q_500_比湿,t_500_温度,u_500_纬向风速,v_500_经向风速,w_500_垂直风速,o3mr_臭氧混合比,lftx4_4层最佳抬升指数,cape_对流有效能,cin_对流抑制能,gh_surface_位势高度,lftx_surface_地面抬升指数,surface_pressure_地面气压,pressure_气压,t_surface_温度,u_surface_纬向风速,v_surface_经向风速,vertical_wind_shear_垂直速度切变,OT
2021-07-01 00:00:00,-0.50767595,-0.16569968,0.19471261,-2.5700512,-2.7270868,-0.6927098,-0.7029849,-0.1792383,0.16533768,0.025230214,-0.27452648,0.13405037,0.6489877,0.7210532,0.37136292,-1.3391603,-0.6484182,0.32758546,-0.30325902,3.0017478,-1.7995832,0.37069374,0.9758664,3.0258224,0.6132088,-0.7196121,-0.89226544,-2.2422438,0.22093222,0.31042862,-0.385918
2021-07-01 06:00:00,-0.4911896,6.824435,0.050060883,1.4624307,0.2866354,-3.4911032,-0.39035293,0.2964062,0.28429618,0.15093221,-0.27452648,-0.3040952,0.9873622,0.8197131,-0.60541415,-0.9950181,0.00675287,-0.058750033,-0.31927553,1.2091557,-1.4823948,0.32374358,0.9361805,1.2041523,0.46710843,-0.70585203,-0.8769535,-2.3665175,0.33400965,-0.56427026,-0.40726835
2021-07-01 12:00:00,0.5922835,-0.16569968,-0.019367734,-2.506747,-2.6744664,-0.89260596,0.14343163,0.43777516,0.32906252,0.19533618,-0.27452648,-0.35505593,0.66279894,0.46124873,-0.8717956,-0.56999934,0.045204345,0.1950567,-0.19123329,1.6077195,-1.7524761,-3.8447206,0.57591754,1.5987475,0.3749722,-0.49823445,-0.5415874,-2.2216325,-0.18720944,0.44757706,-0.14888382
2021-07-01 18:00:00,-0.8392769,-0.16569968,0.27945146,0.0887282,-0.3782969,-1.6921295,0.23498449,0.20490618,0.36446336,0.09008691,-0.27452648,-0.18487918,0.13452007,0.042765863,-0.51661134,-0.5259761,-0.1767448,0.2863335,-0.23891664,0.67589,-0.8228942,0.31819576,0.63485247,0.63913804,0.5127093,-0.53537893,-0.60139775,-1.9869554,0.27138674,0.49603182,-0.40726835
2021-07-02 00:00:00,-0.6792898,-0.16569968,-0.05626922,-0.20880216,-0.5313751,-1.1924196,0.104829445,0.3363291,0.7930142,0.35043454,-0.27452648,-0.29232258,-0.22111855,-0.19812883,0.19375725,-0.5383639,0.2625394,0.34101596,-0.17082639,0.69573605,-0.585788,0.3597481,0.34883934,0.6452417,0.1351704,-0.35301453,-0.35919315,-1.5234472,-0.0021094042,1.3717704,-0.3310431
2021-07-02 06:00:00,-0.6045036,-0.16569968,-0.1426912,-1.0190965,-1.2441442,-0.89257544,0.503781,0.53854185,0.39420912,0.039514948,-0.27452648,-0.6488209,-0.5802101,-0.56070423,0.1049544,-0.17034246,0.6801867,0.37151855,-0.082953356,1.0114325,-0.66272974,0.43524322,0.27222005,0.90987474,0.09755901,-0.30938524,-0.31228086,-1.5653889,0.37119204,1.0636307,-0.29674625
2021-07-02 12:00:00,-0.7695429,-0.16569968,-0.059267275,-1.4558961,-1.5790021,-0.35169077,0.5278082,0.49703532,0.49498418,0.07861742,-0.27452648,-0.5359041,-0.9565655,-0.9619215,-0.2502299,-0.025491018,0.21975338,0.18149316,0.021219462,0.4875059,-0.20264955,0.44757584,0.27134642,0.40459058,0.1288629,-0.31189904,-0.3269197,-1.6391461,0.8572864,0.6324881,-0.39277738
2021-07-02 18:00:00,-0.7805319,-0.16569968,-0.22092111,-0.088523954,-0.081708334,0.006865668,0.7767652,0.9155683,0.5448548,-0.083316065,-0.27452648,-0.41861513,-0.65271884,-0.6618307,-0.16139993,0.010067723,0.6239857,0.58299005,0.06147967,-0.4317808,1.1085005,0.31287286,-0.43145576,-0.49986675,-0.20973304,0.2046793,0.457019,-0.60713357,1.1775086,0.28062475,-0.40726835
2021-07-03 00:00:00,-1.0436395,-0.16569968,-0.51497585,-0.056871817,0.19096185,0.82365215,1.116989,1.6315374,0.5464639,-0.021863427,-0.27452648,-0.48824686,-0.47662598,-0.534395,-0.6053871,0.41269705,0.94272804,0.18368895,0.20226185,-1.6177927,2.2956016,0.4112527,-2.0907598,-1.6748544,-0.6567479,1.8240734,2.4582975,-0.24541079,0.40097097,0.07049883,0.56140107
2021-07-03 06:00:00,-0.99703234,-0.16569968,-0.7834595,0.29130167,0.7363018,1.3377274,1.4971268,1.851103,0.41553697,-0.6796431,-0.27452648,-0.70046175,0.39693302,0.26146227,-0.6809928,0.6253559,2.1094227,0.1093746,0.2086368,-1.8478045,2.1448586,0.36861333,0.65476155,-1.871661,-0.9928208,-0.546621,-0.7846468,0.038454182,-1.1906142,-1.0730573,-0.40726835
